campaign_name,adset_name,ad_name,date_start,hourly_window,start_hour,end_hour,channel,impressions,clicks,spend,ctr,cpm,cpc,fb_action_onsite_web_purchase,fb_value_onsite_web_purchase,fb_roas,shopify_orders,shopify_revenue,shopify_cogs,shopify_profit,shopify_roas,shopify_conversion_rate,shopify_avg_order_value,revenue_difference,orders_difference,roas_difference,unique_skus,unique_sku_count,total_sku_quantity,utm_source,utm_medium,utm_campaign,utm_content,utm_term,order_ids,order_count
TH-056-UMB,Urban Pet Parents,TH-056-UMB_ET139_VP007,2025-07-01,10:00:00 - 10:59:59,,,,67,1,59.38,1.4925,886.1977,59.3752,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-056-UMB,Tier 2 & 3 Pet Parents,TH-056-UMB_ET139_VP007,2025-07-01,15:00:00 - 15:59:59,,,,146,7,58.47,4.7945,400.4795,8.3529,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET – Alt Twin,Tier 2 & 3 Pet Parents,TH-053-JACKET_ET156_IM259,2025-07-01,18:00:00 - 18:59:59,,,,35,3,4.54,8.5714,129.7781,1.5141,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-073-SMARTSIP – Life Time,ICP Pet Parent,TH-073-SMARTSIP_ET104_TM066,2025-07-01,19:00:00 - 19:59:59,,,,57,1,18.69,1.7544,327.8947,18.69,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-012-SNUGBOO- Alternate Twin,Tier 2 Pet Parents,TH-012-SNUGBOO,2025-07-01,13:00:00 - 13:59:59,,,,36,1,16.27,2.7778,451.9444,16.27,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD – DUP,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,20:00:00 - 20:59:59,,,,340,3,80.26,0.8824,236.0588,26.7533,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-002-SKMISH,Social Engagers,TH-002-SKMISH_VP012_TM060,2025-07-01,18:00:00 - 18:59:59,,,,4,0,2.73,0.0,682.6538,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET – Life Time,Urban Pet Parents,TH-053-JACKET_ET156_IM259,2025-07-01,00:00:00 - 00:59:59,,,,52,3,8.18,5.7692,157.3982,2.7282,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-073-SMARTSIP – Life Time,Urban Pet Parents,TH-073-SMARTSIP_ET104_TM066,2025-07-01,08:00:00 - 08:59:59,,,,21,1,9.16,4.7619,436.067,9.1574,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-071-SUMMERMAT,ICP Pet Parent,TH-071-SUMMERMAT_VP001_ET101,2025-07-01,19:00:00 - 19:59:59,,,,0,0,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,,,,,,,0
TH-056-UMB,Tier 2 & 3 Pet Parents,TH-056-UMB_ET139_VP007,2025-07-01,22:00:00 - 22:59:59,,,,967,16,254.2,1.6546,262.8749,15.8875,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-071-SUMMERMAT,Tier 2 & 3 Pet Parents,TH-071-SUMMERMAT_VP001_ET101,2025-07-01,12:00:00 - 12:59:59,,,,25,0,25.55,0.0,1022.0364,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-073-SMARTSIP – Life Time,Remarketing,TH-073-SMARTSIP_ET104_TM066,2025-07-01,16:00:00 - 16:59:59,,,,70,2,9.41,2.8571,134.4286,4.705,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET – Life Time,Urban Pet Parents,TH-053-JACKET_ET156_IM259,2025-07-01,16:00:00 - 16:59:59,,,,104,1,26.0,0.9615,249.9683,25.9967,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-072-AEROPOD,Frequent Travellers,TH-072-AEROPOD_ET113_IM253,2025-07-01,22:00:00 - 22:59:59,,,,1400,10,130.17,0.7143,92.9786,13.017,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
R15D2-TH-D2 RPP - Video - India - IG & FB - Sales - 22/04/2025,Top Cities -Broad,TH-012-SNUGBOO_Static,2025-07-01,13:00:00 - 13:59:59,,,,986,12,410.8,1.217,416.6351,34.2335,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-073-SMARTSIP – Life Time,Remarketing,TH-073-SMARTSIP_ET104_TM066,2025-07-01,15:00:00 - 15:59:59,,,,0,0,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,,,,,,,0
TH-056-UMB,Tier 2 & 3 Pet Parents,TH-056-UMB_ET139_VP007,2025-07-01,10:00:00 - 10:59:59,,,,39,3,19.71,7.6923,505.3846,6.57,1.0,1999.0,101.42059868087264,0,0.0,0.0,0.0,0.0,0.0,0.0,-1999.0,-1.0,-101.42059868087264,,0,0,,,,,,,0
TH-012-SNUGBOO- Alternate Twin,Luxury Spenders,TH-012-SNUGBOO,2025-07-01,16:00:00 - 16:59:59,,,,220,17,70.12,7.7273,318.7318,4.1248,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-072-AEROPOD,Urban Pet Parents,TH-072-AEROPOD_ET113_IM253,2025-07-01,23:00:00 - 23:59:59,,,,183,1,115.66,0.5464,632.0219,115.66,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD – DUP,Remarketing-Custom Audience,TH-068-WILD_VP001_ET101,2025-07-01,20:00:00 - 20:59:59,,,,269,1,110.89,0.3717,412.2305,110.89,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET,Backpacking,TH-053-JACKET_ET156_IM259,2025-07-01,10:00:00 - 10:59:59,,,,923,10,136.07,1.0834,147.4216,13.607,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-012-SNUGBOO- Alternate Twin,Remarketing,TH-012-SNUGBOO,2025-07-01,16:00:00 - 16:59:59,,,,76,5,17.04,6.5789,224.1502,3.4071,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET,Backpacking,TH-053-JACKET_ET156_IM259,2025-07-01,07:00:00 - 07:59:59,,,,557,8,113.61,1.4363,203.965,14.2011,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-012-SNUGBOO- Alternate Twin,Tier 2 Pet Parents,TH-012-SNUGBOO,2025-07-01,16:00:00 - 16:59:59,,,,35,3,11.33,8.5714,323.7143,3.7767,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD,Remarketing-Custom Audience,TH-068-WILD_VP001_ET101,2025-07-01,20:00:00 - 20:59:59,,,,453,5,98.1,1.1038,216.559,19.6202,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-073-SMARTSIP – Life Time,Remarketing,TH-073-SMARTSIP_ET104_TM066,2025-07-01,22:00:00 - 22:59:59,,,,56,0,7.17,0.0,128.0357,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET – Life Time,Backpacking,TH-053-JACKET_ET156_IM259,2025-07-01,10:00:00 - 10:59:59,,,,101,0,34.24,0.0,338.9685,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
R15D2-TH-D2 RPP - Video - India - IG & FB - Sales - 22/04/2025,Top Cities -Broad,TH-012-SNUGBOO_Static,2025-07-01,14:00:00 - 14:59:59,,,,797,12,377.29,1.5056,473.3839,31.4406,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
R15D2-TH-D2 RPP - Video - India - IG & FB - Sales - 22/04/2025,Top Cities -Broad,TH-068-WILD_Static,2025-07-01,19:00:00 - 19:59:59,,,,632,10,319.85,1.5823,506.0865,31.9847,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
R15D2-TH-D2 RPP - Video - India - IG & FB - Sales - 22/04/2025,Top Cities -Broad,TH-012-SNUGBOO_Static,2025-07-01,20:00:00 - 20:59:59,,,,321,7,107.54,2.1807,335.02,15.3631,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-056-UMB,Tier 2 & 3 Pet Parents,TH-056-UMB_ET139_VP007,2025-07-01,13:00:00 - 13:59:59,,,,99,3,43.4,3.0303,438.3838,14.4667,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD,Remarketing-Custom Audience,TH-068-WILD_VP001_ET101,2025-07-01,16:00:00 - 16:59:59,,,,344,3,108.27,0.8721,314.7253,36.0885,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,09:00:00 - 09:59:59,,,,118,2,23.12,1.6949,195.9464,11.5608,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-073-SMARTSIP – Life Time,Urban Pet Parents,TH-073-SMARTSIP_ET104_TM066,2025-07-01,18:00:00 - 18:59:59,,,,45,2,4.56,4.4444,101.3037,2.2793,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD,Remarketing-Custom Audience,TH-068-WILD_VP001_ET101,2025-07-01,23:00:00 - 23:59:59,,,,484,7,123.4,1.4463,254.9625,17.6288,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD,Remarketing-Custom Audience,TH-068-WILD_VP001_ET101,2025-07-01,15:00:00 - 15:59:59,,,,431,11,174.61,2.5522,405.1355,15.8739,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-073-SMARTSIP – Life Time,Remarketing,TH-073-SMARTSIP_ET104_TM066,2025-07-01,18:00:00 - 18:59:59,,,,73,0,10.34,0.0,141.6438,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD ADV+,1MHO - Adv+ (Exc. Purchases (30D)),TH-068-WILD_VP001_ET101,2025-07-01,06:00:00 - 06:59:59,,,,21,1,59.98,4.7619,2855.9667,59.9753,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-073-SMARTSIP – Life Time,ICP Pet Parent,TH-073-SMARTSIP_ET104_TM066,2025-07-01,23:00:00 - 23:59:59,,,,83,5,12.85,6.0241,154.8193,2.57,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD ADV+,1MHO - Adv+ (Exc. Purchases (30D)),TH-068-WILD_VP001_ET101,2025-07-01,08:00:00 - 08:59:59,,,,39,1,67.02,2.5641,1718.5372,67.023,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-012-SNUGBOO- Alternate Twin,Luxury Spenders,TH-012-SNUGBOO,2025-07-01,17:00:00 - 17:59:59,,,,158,6,50.14,3.7975,317.3463,8.3568,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-073-SMARTSIP – Life Time,ICP Pet Parent,TH-073-SMARTSIP_ET104_TM066,2025-07-01,17:00:00 - 17:59:59,,,,78,4,9.55,5.1282,122.4359,2.3875,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET – Life Time,Backpacking,TH-053-JACKET_ET156_IM259,2025-07-01,20:00:00 - 20:59:59,,,,138,3,79.65,2.1739,577.1877,26.5506,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET,Backpacking,TH-053-JACKET_ET156_IM259,2025-07-01,00:00:00 - 00:59:59,,,,532,12,70.81,2.2556,133.0926,5.9004,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-073-SMARTSIP – Life Time,ICP Pet Parent,TH-073-SMARTSIP_ET104_TM066,2025-07-01,22:00:00 - 22:59:59,,,,72,3,10.17,4.1667,141.25,3.39,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD – HARDSCALE,Remarketing-Custom Audience,TH-068-WILD_VP001_ET101,2025-07-01,14:00:00 - 14:59:59,,,,0,0,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,,,,,,,0
R15D2-TH-D2 RPP - Video - India - IG & FB - Sales - 22/04/2025,Top Cities -Broad,TH-068-WILD_Static,2025-07-01,22:00:00 - 22:59:59,,,,0,0,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,,,,,,,0
TH-012-SNUGBOO- Alternate Twin,Luxury Spenders,TH-012-SNUGBOO,2025-07-01,20:00:00 - 20:59:59,,,,638,6,125.2,0.9404,196.2411,20.867,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET,Backpacking,TH-053-JACKET_ET156_IM259,2025-07-01,13:00:00 - 13:59:59,,,,478,6,72.59,1.2552,151.8523,12.0976,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET – Life Time,Backpacking,TH-053-JACKET_ET156_IM259,2025-07-01,18:00:00 - 18:59:59,,,,46,2,23.67,4.3478,514.5642,11.835,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD,Remarketing-Custom Audience,TH-068-WILD_VP001_ET101,2025-07-01,14:00:00 - 14:59:59,,,,348,6,141.84,1.7241,407.5851,23.6399,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-073-SMARTSIP – Life Time,Cat Lover,TH-073-SMARTSIP_ET104_TM066,2025-07-01,11:00:00 - 11:59:59,,,,95,6,6.07,6.3158,63.9113,1.0119,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,14:00:00 - 14:59:59,,,,98,1,32.29,1.0204,329.5137,32.2923,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-002-SKMISH,Wellness Buyers,TH-002-SKMISH_VP012_TM060,2025-07-01,18:00:00 - 18:59:59,,,,0,0,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,,,,,,,0
TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,2025-07-01,20:00:00 - 20:59:59,,,,192,6,65.17,3.125,339.447,10.8623,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH - E2 RPP - Video - India - IG & FB - Sales - 04/05/2025,"S8L0 - E2 - Ad Set 2 (Dog Groomer, Animal welfare (social cause), Dog daycare)",TH-036FMB-ET101-SI210-ET137-ET139 – Copy,2025-07-01,20:00:00 - 20:59:59,,,,0,0,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,,,,,,,0
TH-073-SMARTSIP – Life Time,ICP Pet Parent,TH-073-SMARTSIP_ET104_TM066,2025-07-01,12:00:00 - 12:59:59,,,,1,0,0.1,0.0,100.0,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-071-SUMMERMAT,Tier 2 & 3 Pet Parents,TH-071-SUMMERMAT_VP001_ET101,2025-07-01,14:00:00 - 14:59:59,,,,109,1,55.67,0.9174,510.7685,55.6738,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET,Backpacking,TH-053-JACKET_ET156_IM259,2025-07-01,18:00:00 - 18:59:59,,,,827,11,139.25,1.3301,168.3802,12.6591,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD,Urban Pet Parents,TH-068-WILD_VP001_ET101,2025-07-01,18:00:00 - 18:59:59,,,,122,1,19.08,0.8197,156.3934,19.08,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD,Urban Pet Parents,TH-068-WILD_VP001_ET101,2025-07-01,21:00:00 - 21:59:59,,,,96,1,20.68,1.0417,215.4167,20.68,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-073-SMARTSIP – Life Time,Remarketing,TH-073-SMARTSIP_ET104_TM066,2025-07-01,08:00:00 - 08:59:59,,,,33,2,5.31,6.0606,160.9091,2.655,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD,Urban Pet Parents,TH-068-WILD_VP001_ET101,2025-07-01,15:00:00 - 15:59:59,,,,98,2,16.96,2.0408,173.0612,8.48,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD – DUP,Remarketing-Custom Audience,TH-068-WILD_VP001_ET101,2025-07-01,23:00:00 - 23:59:59,,,,0,0,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,,,,,,,0
TH-073-SMARTSIP – Life Time,Cat Lover,TH-073-SMARTSIP_ET104_TM066,2025-07-01,18:00:00 - 18:59:59,,,,89,2,16.46,2.2472,184.9594,8.2307,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-012-SNUGBOO- Alternate Twin,Luxury Spenders,TH-012-SNUGBOO,2025-07-01,19:00:00 - 19:59:59,,,,496,4,80.51,0.8065,162.3209,20.1278,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-073-SMARTSIP – Life Time,Remarketing,TH-073-SMARTSIP_ET104_TM066,2025-07-01,11:00:00 - 11:59:59,,,,55,1,6.27,1.8182,114.0,6.27,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-056-UMB,Tier 2 & 3 Pet Parents,TH-056-UMB_ET139_VP007,2025-07-01,17:00:00 - 17:59:59,,,,145,7,46.18,4.8276,318.4828,6.5971,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,17:00:00 - 17:59:59,,,,72,4,19.28,5.5556,267.7972,4.8204,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-072-AEROPOD,Urban Pet Parents,TH-072-AEROPOD_ET113_IM253,2025-07-01,14:00:00 - 14:59:59,,,,0,0,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,,,,,,,0
TH-053-JACKET – Life Time,Backpacking,TH-053-JACKET_ET156_IM259,2025-07-01,08:00:00 - 08:59:59,,,,77,1,39.15,1.2987,508.4559,39.1511,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-071-SUMMERMAT,ICP Pet Parent,TH-071-SUMMERMAT_VP001_ET101,2025-07-01,09:00:00 - 09:59:59,,,,90,4,63.23,4.4444,702.6111,15.8087,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD,Remarketing-Custom Audience,TH-068-WILD_VP001_ET101,2025-07-01,06:00:00 - 06:59:59,,,,108,3,39.82,2.7778,368.6735,13.2722,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-002-SKMISH,Professionals Pet Parents,TH-002-SKMISH_VP012_TM060,2025-07-01,21:00:00 - 21:59:59,,,,94,0,39.93,0.0,424.7389,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
R15D2-TH-D2 RPP - Video - India - IG & FB - Sales - 22/04/2025,Top Cities -Broad,TH-012-SNUGBOO_Static,2025-07-01,17:00:00 - 17:59:59,,,,0,0,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,,,,,,,0
TH-012-SNUGBOO- Alternate Twin,Luxury Spenders,TH-012-SNUGBOO,2025-07-01,22:00:00 - 22:59:59,,,,0,0,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,,,,,,,0
TH-053-JACKET – Alt Twin,Backpacking,TH-053-JACKET_ET156_IM259,2025-07-01,12:00:00 - 12:59:59,,,,134,3,42.75,2.2388,318.9973,14.2485,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET,Backpacking,TH-053-JACKET_ET156_IM259,2025-07-01,17:00:00 - 17:59:59,,,,680,12,128.6,1.7647,189.1171,10.7166,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-073-SMARTSIP – Life Time,Cat Lover,TH-073-SMARTSIP_ET104_TM066,2025-07-01,16:00:00 - 16:59:59,,,,81,0,7.3,0.0,90.1719,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET,Backpacking,TH-053-JACKET_ET156_IM259,2025-07-01,14:00:00 - 14:59:59,,,,905,12,144.23,1.326,159.371,12.0192,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,12:00:00 - 12:59:59,,,,138,1,20.64,0.7246,149.5761,20.6415,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-072-AEROPOD,ICP Pet Parent,TH-072-AEROPOD_ET113_IM253,2025-07-01,23:00:00 - 23:59:59,,,,82,0,22.53,0.0,274.7719,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
R15D2-TH-D2 RPP - Video - India - IG & FB - Sales - 22/04/2025,Top Cities -Broad,TH-012-SNUGBOO_Static,2025-07-01,00:00:00 - 00:59:59,,,,304,2,101.28,0.6579,333.1492,50.6387,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-056-UMB,Urban Pet Parents,TH-056-UMB_ET139_VP007,2025-07-01,22:00:00 - 22:59:59,,,,54,1,24.87,1.8519,460.4723,24.8655,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-002-SKMISH,Social Engagers,TH-002-SKMISH_VP012_TM060,2025-07-01,21:00:00 - 21:59:59,,,,84,1,49.16,1.1905,585.2509,49.1611,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
R15D2-TH-D2 RPP - Video - India - IG & FB - Sales - 22/04/2025,Top Cities -Broad,TH-068-WILD_Static,2025-07-01,17:00:00 - 17:59:59,,,,1,0,0.46,0.0,460.1822,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD,Remarketing-Custom Audience,TH-068-WILD_VP001_ET101,2025-07-01,17:00:00 - 17:59:59,,,,481,10,191.33,2.079,397.7763,19.133,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD – DUP,Urban Pet Parents,TH-068-WILD_VP001_ET101,2025-07-01,21:00:00 - 21:59:59,,,,295,17,57.84,5.7627,196.0678,3.4024,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET – Life Time,Urban Pet Parents,TH-053-JACKET_ET156_IM259,2025-07-01,07:00:00 - 07:59:59,,,,0,0,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,,,,,,,0
R15D2-TH-D2 RPP - Video - India - IG & FB - Sales - 22/04/2025,Top Cities -Broad,TH-068-WILD_Static,2025-07-01,18:00:00 - 18:59:59,,,,438,9,370.9,2.0548,846.7965,41.2108,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-071-SUMMERMAT,Tier 2 & 3 Pet Parents,TH-071-SUMMERMAT_VP001_ET101,2025-07-01,10:00:00 - 10:59:59,,,,72,1,63.92,1.3889,887.7402,63.9173,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-071-SUMMERMAT,ICP Pet Parent,TH-071-SUMMERMAT_VP001_ET101,2025-07-01,08:00:00 - 08:59:59,,,,21,1,17.94,4.7619,854.235,17.9389,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET – Alt Twin,Tier 2 & 3 Pet Parents,TH-053-JACKET_ET156_IM259,2025-07-01,00:00:00 - 00:59:59,,,,370,5,58.86,1.3514,159.0736,11.7714,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-056-UMB,Tier 2 & 3 Pet Parents,TH-056-UMB_ET139_VP007,2025-07-01,21:00:00 - 21:59:59,,,,932,31,264.51,3.3262,283.809,8.5326,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET – Life Time,Backpacking,TH-053-JACKET_ET156_IM259,2025-07-01,22:00:00 - 22:59:59,,,,172,4,90.15,2.3256,524.112,22.5368,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET – Alt Twin,Tier 2 & 3 Pet Parents,TH-053-JACKET_ET156_IM259,2025-07-01,17:00:00 - 17:59:59,,,,142,4,41.79,2.8169,294.2855,10.4471,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET – Alt Twin,Tier 2 & 3 Pet Parents,TH-053-JACKET_ET156_IM259,2025-07-01,11:00:00 - 11:59:59,,,,505,15,99.66,2.9703,197.3398,6.6438,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET,Backpacking,TH-053-JACKET_ET156_IM259,2025-07-01,20:00:00 - 20:59:59,,,,685,4,103.43,0.5839,150.9894,25.8569,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-073-SMARTSIP – Life Time,Cat Lover,TH-073-SMARTSIP_ET104_TM066,2025-07-01,00:00:00 - 00:59:59,,,,55,1,6.32,1.8182,114.9465,6.3221,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD ADV+,1MHO - Adv+ (Exc. Purchases (30D)),TH-068-WILD_VP001_ET101,2025-07-01,10:00:00 - 10:59:59,,,,124,3,138.07,2.4194,1113.4814,46.0239,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
